alfa,beta,po,time,distance
9.6,9.6,0.8,0.18630342483520507,282.6
0.1,0.1,0.9,0.048470497131347656,290.0
0.1,0.6,0.9,0.076202392578125,287.8
0.1,1.1,0.9,0.20823683738708496,255.0
0.1,1.6,0.9,0.08337869644165039,256.2
0.1,2.1,0.9,0.10930757522583008,287.2
0.1,2.6,0.9,0.06103706359863281,284.8
0.1,3.1,0.9,0.11629528999328613,281.0
0.1,3.6,0.9,0.12686080932617189,285.0
0.1,4.1,0.9,0.07320470809936523,287.2
0.1,4.6,0.9,0.09334859848022461,266.2
0.1,5.1,0.9,0.15957412719726563,274.8
0.1,5.6,0.9,0.019547128677368165,247.0
0.1,6.1,0.9,0.048667526245117186,261.8
0.1,6.6,0.9,0.0881721019744873,263.4
0.1,7.1,0.9,0.06102895736694336,294.8
0.1,7.6,0.9,0.04448084831237793,273.4
0.1,8.1,0.9,0.09574418067932129,283.0
0.1,8.6,0.9,0.21842756271362304,279.4
0.1,9.1,0.9,0.10093092918395996,289.8
0.1,9.6,0.9,0.17672996520996093,282.0
0.6,0.1,0.9,0.0646252155303955,279.4
0.6,0.6,0.9,0.07898316383361817,273.2
0.6,1.1,0.9,0.051065921783447266,274.6
0.6,1.6,0.9,0.055847692489624026,274.6
0.6,2.1,0.9,0.07699556350708008,285.2
0.6,2.6,0.9,0.05784740447998047,278.0
0.6,3.1,0.9,0.05823750495910644,284.0
0.6,3.6,0.9,0.12107653617858886,291.4
0.6,4.1,0.9,0.08138861656188964,282.4
0.6,4.6,0.9,0.06581788063049317,273.4
0.6,5.1,0.9,0.05286145210266113,284.2
0.6,5.6,0.9,0.03550810813903808,283.0
0.6,6.1,0.9,0.09414210319519042,264.4
0.6,6.6,0.9,0.04309210777282715,244.6
0.6,7.1,0.9,0.11968607902526855,291.6
0.6,7.6,0.9,0.06861338615417481,266.4
0.6,8.1,0.9,0.029720163345336913,287.6
0.6,8.6,0.9,0.09135575294494629,280.8
0.6,9.1,0.9,0.07879424095153809,274.2
0.6,9.6,0.9,0.10192861557006835,268.4
1.1,0.1,0.9,0.09275217056274414,276.0
1.1,0.6,0.9,0.11109681129455566,279.4
1.1,1.1,0.9,0.040092754364013675,276.8
1.1,1.6,0.9,0.038496875762939455,264.2
1.1,2.1,0.9,0.09834299087524415,287.2
1.1,2.6,0.9,0.050060081481933597,276.8
1.1,3.1,0.9,0.059241628646850585,286.6
1.1,3.6,0.9,0.06362814903259277,291.4
1.1,4.1,0.9,0.049074983596801756,272.4
1.1,4.6,0.9,0.1077080249786377,282.2
1.1,5.1,0.9,0.034707260131835935,284.2
1.1,5.6,0.9,0.03091721534729004,272.8
1.1,6.1,0.9,0.0384976863861084,273.0
1.1,6.6,0.9,0.08118982315063476,271.2
1.1,7.1,0.9,0.03410840034484863,284.4
1.1,7.6,0.9,0.10950121879577637,267.8
1.1,8.1,0.9,0.06562447547912598,281.4
1.1,8.6,0.9,0.05065488815307617,272.2
1.1,9.1,0.9,0.02931942939758301,280.8
1.1,9.6,0.9,0.06522545814514161,267.2
1.6,0.1,0.9,0.06522393226623535,288.8
1.6,0.6,0.9,0.019940614700317383,274.8
1.6,1.1,0.9,0.028331279754638672,292.0
1.6,1.6,0.9,0.07679142951965331,267.6
1.6,2.1,0.9,0.06661229133605957,272.2
1.6,2.6,0.9,0.07918753623962402,287.6
1.6,3.1,0.9,0.08896188735961914,270.6
1.6,3.6,0.9,0.06004619598388672,286.0
1.6,4.1,0.9,0.0963411808013916,282.4
1.6,4.6,0.9,0.04327945709228516,275.8
1.6,5.1,0.9,0.07739081382751464,286.6
1.6,5.6,0.9,0.08338274955749511,269.0
1.6,6.1,0.9,0.11768536567687989,279.8
1.6,6.6,0.9,0.1795200824737549,288.6
1.6,7.1,0.9,0.041894149780273435,259.6
1.6,7.6,0.9,0.05524587631225586,282.0
1.6,8.1,0.9,0.0452850341796875,284.6
1.6,8.6,0.9,0.025731992721557618,281.0
1.6,9.1,0.9,0.07020559310913085,258.8
1.6,9.6,0.9,0.02134280204772949,272.4
2.1,0.1,0.9,0.06063742637634277,285.4
2.1,0.6,0.9,0.06263384819030762,284.0
2.1,1.1,0.9,0.05505270957946777,287.8
2.1,1.6,0.9,0.08517165184020996,272.4
2.1,2.1,0.9,0.05764293670654297,290.2
2.1,2.6,0.9,0.07180771827697754,284.8
2.1,3.1,0.9,0.11789355278015137,270.2
2.1,3.6,0.9,0.09255189895629883,283.0
2.1,4.1,0.9,0.08257403373718261,275.8
2.1,4.6,0.9,0.04947099685668945,266.0
2.1,5.1,0.9,0.16594748497009276,272.6
2.1,5.6,0.9,0.12826318740844728,283.4
2.1,6.1,0.9,0.03351020812988281,283.2
2.1,6.6,0.9,0.09634232521057129,288.0
2.1,7.1,0.9,0.03371520042419433,267.2
2.1,7.6,0.9,0.059825801849365236,289.0
2.1,8.1,0.9,0.03191494941711426,273.2
2.1,8.6,0.9,0.05983738899230957,285.6
2.1,9.1,0.9,0.03091745376586914,276.6
2.1,9.6,0.9,0.018157577514648436,252.8
2.6,0.1,0.9,0.04726729393005371,289.4
2.6,0.6,0.9,0.05067076683044434,277.8
2.6,1.1,0.9,0.046276521682739255,286.6
2.6,1.6,0.9,0.11328654289245606,287.0
2.6,2.1,0.9,0.11648197174072265,289.6
2.6,2.6,0.9,0.03112320899963379,282.8
2.6,3.1,0.9,0.11927433013916015,255.8
2.6,3.6,0.9,0.0668217658996582,290.8
2.6,4.1,0.9,0.046276283264160153,286.6
2.6,4.6,0.9,0.14162144660949708,289.2
2.6,5.1,0.9,0.03670148849487305,295.6
2.6,5.6,0.9,0.2349715232849121,292.2
2.6,6.1,0.9,0.07978682518005371,284.6
2.6,6.6,0.9,0.15698013305664063,265.2
2.6,7.1,0.9,0.09055609703063965,295.4
2.6,7.6,0.9,0.09115691184997558,292.2
2.6,8.1,0.9,0.11349368095397949,280.8
2.6,8.6,0.9,0.04308509826660156,263.8
2.6,9.1,0.9,0.13364286422729493,277.8
2.6,9.6,0.9,0.04567728042602539,285.0
3.1,0.1,0.9,0.04488005638122559,284.8
3.1,0.6,0.9,0.09634075164794922,268.0
3.1,1.1,0.9,0.04368305206298828,286.4
3.1,1.6,0.9,0.0562497615814209,293.8
3.1,2.1,0.9,0.0652252197265625,289.2
3.1,2.6,0.9,0.08676862716674805,290.0
3.1,3.1,0.9,0.21821722984313965,285.4
3.1,3.6,0.9,0.06742019653320312,263.4
3.1,4.1,0.9,0.17034463882446288,287.4
3.1,4.6,0.9,0.1001319408416748,284.6
3.1,5.1,0.9,0.10911049842834472,293.8
3.1,5.6,0.9,0.13183255195617677,289.4
3.1,6.1,0.9,0.09055767059326172,277.0
3.1,6.6,0.9,0.024135875701904296,288.4
3.1,7.1,0.9,0.10232601165771485,269.0
3.1,7.6,0.9,0.07799630165100098,276.0
3.1,8.1,0.9,0.05803980827331543,286.8
3.1,8.6,0.9,0.11310415267944336,289.2
3.1,9.1,0.9,0.0684093952178955,287.4
3.1,9.6,0.9,0.03311676979064941,283.0
3.6,0.1,0.9,0.04986124038696289,283.6
3.6,0.6,0.9,0.09634270668029785,288.4
3.6,1.1,0.9,0.07559733390808106,294.0
3.6,1.6,0.9,0.014960002899169923,286.6
3.6,2.1,0.9,0.032912254333496094,276.2
3.6,2.6,0.9,0.13004627227783203,283.8
3.6,3.1,0.9,0.0801844596862793,283.6
3.6,3.6,0.9,0.08058199882507325,285.8
3.6,4.1,0.9,0.0891678810119629,282.0
3.6,4.6,0.9,0.08397517204284669,281.8
3.6,5.1,0.9,0.07999129295349121,295.4
3.6,5.6,0.9,0.029721498489379883,278.4
3.6,6.1,0.9,0.049657011032104494,287.6
3.6,6.6,0.9,0.06323285102844238,285.6
3.6,7.1,0.9,0.11230649948120117,286.6
3.6,7.6,0.9,0.046874284744262695,276.8
3.6,8.1,0.9,0.0735971450805664,284.0
3.6,8.6,0.9,0.06682229042053223,268.6
3.6,9.1,0.9,0.05485811233520508,286.2
3.6,9.6,0.9,0.12626214027404786,293.6
4.1,0.1,0.9,0.07758517265319824,289.8
4.1,0.6,0.9,0.07181453704833984,287.6
4.1,1.1,0.9,0.09375247955322266,286.6
4.1,1.6,0.9,0.028320503234863282,289.8
4.1,2.1,0.9,0.03350515365600586,289.0
4.1,2.6,0.9,0.05904808044433594,288.2
4.1,3.1,0.9,0.027127885818481447,297.2
4.1,3.6,0.9,0.057634735107421876,273.4
4.1,4.1,0.9,0.07420754432678223,287.2
4.1,4.6,0.9,0.0660172939300537,277.8
4.1,5.1,0.9,0.14362235069274903,276.6
4.1,5.6,0.9,0.017151880264282226,285.8
4.1,6.1,0.9,0.18450641632080078,279.0
4.1,6.6,0.9,0.07719893455505371,279.2
4.1,7.1,0.9,0.06243410110473633,286.4
4.1,7.6,0.9,0.07819108963012696,274.2
4.1,8.1,0.9,0.023734474182128908,278.8
4.1,8.6,0.9,0.0458768367767334,256.8
4.1,9.1,0.9,0.049467945098876955,274.2
4.1,9.6,0.9,0.030123043060302734,293.0
4.6,0.1,0.9,0.10990996360778808,294.6
4.6,0.6,0.9,0.03450155258178711,292.4
4.6,1.1,0.9,0.09076318740844727,287.6
4.6,1.6,0.9,0.06342625617980957,293.4
4.6,2.1,0.9,0.03291220664978027,283.6
4.6,2.6,0.9,0.05664873123168945,291.0
4.6,3.1,0.9,0.06422748565673828,281.0
4.6,3.6,0.9,0.028723621368408205,291.4
4.6,4.1,0.9,0.048473024368286134,282.6
4.6,4.6,0.9,0.037690353393554685,279.2
4.6,5.1,0.9,0.04747815132141113,283.0
4.6,5.6,0.9,0.125260066986084,289.6
4.6,6.1,0.9,0.03650245666503906,288.2
4.6,6.6,0.9,0.0759965419769287,272.6
4.6,7.1,0.9,0.05505328178405762,280.2
4.6,7.6,0.9,0.24833526611328124,292.2
4.6,8.1,0.9,0.0430870532989502,270.8
4.6,8.6,0.9,0.08278336524963378,282.8
4.6,9.1,0.9,0.03310074806213379,273.4
4.6,9.6,0.9,0.10113363265991211,271.8
5.1,0.1,0.9,0.04606952667236328,284.2
5.1,0.6,0.9,0.13483972549438478,280.0
5.1,1.1,0.9,0.13663487434387206,295.4
5.1,1.6,0.9,0.18829660415649413,282.0
5.1,2.1,0.9,0.0911550521850586,290.8
5.1,2.6,0.9,0.0895604133605957,281.6
5.1,3.1,0.9,0.10890874862670899,277.6
5.1,3.6,0.9,0.053263092041015626,291.4
5.1,4.1,0.9,0.0751927375793457,279.6
5.1,4.6,0.9,0.05226016044616699,266.8
5.1,5.1,0.9,0.04866838455200195,288.8
5.1,5.6,0.9,0.06442141532897949,285.4
5.1,6.1,0.9,0.05963730812072754,255.6
5.1,6.6,0.9,0.06801815032958984,287.4
5.1,7.1,0.9,0.12107577323913574,277.0
5.1,7.6,0.9,0.03092365264892578,292.8
5.1,8.1,0.9,0.09534726142883301,288.6
5.1,8.6,0.9,0.05863833427429199,274.0
5.1,9.1,0.9,0.048470354080200194,271.0
5.1,9.6,0.9,0.09016609191894531,285.8
5.6,0.1,0.9,0.15277915000915526,290.0
5.6,0.6,0.9,0.24116287231445313,287.4
5.6,1.1,0.9,0.09913482666015624,278.0
5.6,1.6,0.9,0.09495267868041993,289.6
5.6,2.1,0.9,0.11369576454162597,292.0
5.6,2.6,0.9,0.07898879051208496,273.8
5.6,3.1,0.9,0.08696012496948242,290.0
5.6,3.6,0.9,0.057047557830810544,277.8
5.6,4.1,0.9,0.07779908180236816,279.2
5.6,4.6,0.9,0.15039143562316895,281.6
5.6,5.1,0.9,0.13065686225891113,280.6
5.6,5.6,0.9,0.029725074768066406,287.4
5.6,6.1,0.9,0.04627757072448731,283.6
5.6,6.6,0.9,0.12327032089233399,283.8
5.6,7.1,0.9,0.047473907470703125,285.0
5.6,7.6,0.9,0.06980652809143066,266.6
5.6,8.1,0.9,0.17612919807434083,290.4
5.6,8.6,0.9,0.040491485595703126,269.4
5.6,9.1,0.9,0.02095065116882324,279.4
5.6,9.6,0.9,0.05246624946594238,283.8
6.1,0.1,0.9,0.3502634525299072,285.2
6.1,0.6,0.9,0.15318083763122559,293.2
6.1,1.1,0.9,0.05245928764343262,291.4
6.1,1.6,0.9,0.12506551742553712,285.6
6.1,2.1,0.9,0.09295744895935058,291.4
6.1,2.6,0.9,0.08615918159484863,274.6
6.1,3.1,0.9,0.07260541915893555,280.0
6.1,3.6,0.9,0.046475696563720706,276.0
6.1,4.1,0.9,0.04408273696899414,290.6
6.1,4.6,0.9,0.08616948127746582,295.6
6.1,5.1,0.9,0.04627623558044434,279.8
6.1,5.6,0.9,0.057452392578125,269.0
6.1,6.1,0.9,0.037699413299560544,285.4
6.1,6.6,0.9,0.03889555931091308,278.2
6.1,7.1,0.9,0.041083145141601565,267.4
6.1,7.6,0.9,0.11528663635253907,278.8
6.1,8.1,0.9,0.022935199737548827,268.8
6.1,8.6,0.9,0.023737525939941405,264.6
6.1,9.1,0.9,0.06543078422546386,272.8
6.1,9.6,0.9,0.06741323471069335,286.2
6.6,0.1,0.9,0.12626218795776367,293.6
6.6,0.6,0.9,0.2541208744049072,289.2
6.6,1.1,0.9,0.1312488079071045,288.4
6.6,1.6,0.9,0.12425942420959472,286.4
6.6,2.1,0.9,0.0869675636291504,295.6
6.6,2.6,0.9,0.08796510696411133,274.6
6.6,3.1,0.9,0.04767165184020996,287.0
6.6,3.6,0.9,0.050670814514160153,288.0
6.6,4.1,0.9,0.028122377395629884,293.0
6.6,4.6,0.9,0.06582355499267578,287.2
6.6,5.1,0.9,0.09933328628540039,280.0
6.6,5.6,0.9,0.06622281074523925,270.4
6.6,6.1,0.9,0.07799100875854492,284.4
6.6,6.6,0.9,0.039700555801391604,279.0
6.6,7.1,0.9,0.033510589599609376,279.4
6.6,7.6,0.9,0.08575935363769531,275.8
6.6,8.1,0.9,0.20365552902221679,281.0
6.6,8.6,0.9,0.0502657413482666,282.4
6.6,9.1,0.9,0.09295125007629394,288.4
6.6,9.6,0.9,0.13045115470886232,288.0
7.1,0.1,0.9,0.24573736190795897,285.0
7.1,0.6,0.9,0.19168758392333984,293.8
7.1,1.1,0.9,0.22520103454589843,285.2
7.1,1.6,0.9,0.19486584663391113,288.4
7.1,2.1,0.9,0.2479349136352539,286.8
7.1,2.6,0.9,0.08038449287414551,281.8
7.1,3.1,0.9,0.12345943450927735,279.2
7.1,3.6,0.9,0.0732043743133545,276.8
7.1,4.1,0.9,0.14960031509399413,289.4
7.1,4.6,0.9,0.04906859397888184,285.0
7.1,5.1,0.9,0.08117928504943847,271.4
7.1,5.6,0.9,0.10551834106445312,281.8
7.1,6.1,0.9,0.019740962982177736,288.8
7.1,6.6,0.9,0.04687814712524414,293.4
7.1,7.1,0.9,0.03350286483764649,281.2
7.1,7.6,0.9,0.17553086280822755,293.0
7.1,8.1,0.9,0.11010527610778809,293.6
7.1,8.6,0.9,0.05326261520385742,267.8
7.1,9.1,0.9,0.08038253784179687,281.4
7.1,9.6,0.9,0.05365166664123535,286.0
7.6,0.1,0.9,0.34427342414855955,289.4
7.6,0.6,0.9,1.036632204055786,307.8
7.6,1.1,0.9,0.08597054481506347,295.6
7.6,1.6,0.9,0.18827719688415528,291.4
7.6,2.1,0.9,0.18510279655456544,290.2
7.6,2.6,0.9,0.14819650650024413,287.0
7.6,3.1,0.9,0.1156928539276123,288.8
7.6,3.6,0.9,0.2110349178314209,286.4
7.6,4.1,0.9,0.0620333194732666,294.8
7.6,4.6,0.9,0.062432718276977536,272.4
7.6,5.1,0.9,0.022739648818969727,280.0
7.6,5.6,0.9,0.08277888298034668,284.6
7.6,6.1,0.9,0.07519888877868652,291.4
7.6,6.6,0.9,0.05545930862426758,276.2
7.6,7.1,0.9,0.047066259384155276,286.0
7.6,7.6,0.9,0.059643793106079104,292.0
7.6,8.1,0.9,0.09215331077575684,280.0
7.6,8.6,0.9,0.047077608108520505,287.4
7.6,9.1,0.9,0.04348325729370117,282.8
7.6,9.6,0.9,0.06881914138793946,280.4
8.1,0.1,0.9,0.30258498191833494,284.6
8.1,0.6,0.9,0.2423520565032959,291.6
8.1,1.1,0.9,0.2954102039337158,291.6
8.1,1.6,0.9,0.16496095657348633,286.2
8.1,2.1,0.9,0.4049239635467529,283.4
8.1,2.6,0.9,0.23417410850524903,278.4
8.1,3.1,0.9,0.10391573905944824,285.2
8.1,3.6,0.9,0.08357701301574708,289.8
8.1,4.1,0.9,0.05505223274230957,292.6
8.1,4.6,0.9,0.07520508766174316,289.6
8.1,5.1,0.9,0.02074599266052246,289.8
8.1,5.6,0.9,0.05925149917602539,278.2
8.1,6.1,0.9,0.08157196044921874,289.6
8.1,6.6,0.9,0.05865445137023926,276.8
8.1,7.1,0.9,0.11748571395874023,286.0
8.1,7.6,0.9,0.08496017456054687,275.2
8.1,8.1,0.9,0.04887666702270508,286.6
8.1,8.6,0.9,0.06183362007141113,273.4
8.1,9.1,0.9,0.0514561653137207,272.6
8.1,9.6,0.9,0.02035183906555176,284.6
8.6,0.1,0.9,0.8585043907165527,308.0
8.6,0.6,0.9,0.2483366012573242,293.4
8.6,1.1,0.9,0.4531851291656494,289.8
8.6,1.6,0.9,0.4025257587432861,291.0
8.6,2.1,0.9,0.2688854217529297,291.8
8.6,2.6,0.9,0.4475971221923828,288.2
8.6,3.1,0.9,0.16595611572265626,290.2
8.6,3.6,0.9,0.08039169311523438,287.2
8.6,4.1,0.9,0.16136493682861328,291.6
8.6,4.6,0.9,0.07180790901184082,287.0
8.6,5.1,0.9,0.07778587341308593,275.6
8.6,5.6,0.9,0.058451509475708006,281.2
8.6,6.1,0.9,0.07878799438476562,289.8
8.6,6.6,0.9,0.0504612922668457,280.8
8.6,7.1,0.9,0.022739219665527343,292.4
8.6,7.6,0.9,0.07021288871765137,275.2
8.6,8.1,0.9,0.07699623107910156,278.6
8.6,8.6,0.9,0.06980757713317871,286.2
8.6,9.1,0.9,0.030716514587402342,290.4
8.6,9.6,0.9,0.04348344802856445,277.0
9.1,0.1,0.9,0.7535791873931885,289.4
9.1,0.6,0.9,0.5726746559143067,291.4
9.1,1.1,0.9,0.9869630813598633,305.8
9.1,1.6,0.9,0.5549102306365967,292.0
9.1,2.1,0.9,0.19068984985351561,287.0
9.1,2.6,0.9,0.12287693023681641,290.0
9.1,3.1,0.9,0.16854381561279297,291.2
9.1,3.6,0.9,0.12446727752685546,283.2
9.1,4.1,0.9,0.18211283683776855,286.8
9.1,4.6,0.9,0.11808500289916993,282.2
9.1,5.1,0.9,0.1334500789642334,276.0
9.1,5.6,0.9,0.08656454086303711,285.8
9.1,6.1,0.9,0.07858438491821289,285.2
9.1,6.6,0.9,0.05784540176391602,284.6
9.1,7.1,0.9,0.07021112442016601,283.8
9.1,7.6,0.9,0.13384337425231935,282.4
9.1,8.1,0.9,0.03171525001525879,292.6
9.1,8.6,0.9,0.1029247760772705,277.0
9.1,9.1,0.9,0.09755187034606934,287.2
9.1,9.6,0.9,0.058045148849487305,286.2
9.6,0.1,0.9,1.2738018035888672,354.8
9.6,0.6,0.9,0.6827740669250488,291.4
9.6,1.1,0.9,0.40531535148620607,289.4
9.6,1.6,0.9,0.8172098159790039,327.0
9.6,2.1,0.9,0.4641592502593994,288.0
9.6,2.6,0.9,0.4266681671142578,288.0
9.6,3.1,0.9,0.35544114112854003,285.8
9.6,3.6,0.9,0.20764460563659667,286.2
9.6,4.1,0.9,0.08198709487915039,286.4
9.6,4.6,0.9,0.11428780555725097,292.4
9.6,5.1,0.9,0.09295158386230469,286.0
9.6,5.6,0.9,0.049673604965209964,283.4
9.6,6.1,0.9,0.0658177375793457,282.2
9.6,6.6,0.9,0.08477339744567872,292.6
9.6,7.1,0.9,0.06482014656066895,279.8
9.6,7.6,0.9,0.04428763389587402,285.0
9.6,8.1,0.9,0.04887270927429199,289.0
9.6,8.6,0.9,0.024334478378295898,290.4
9.6,9.1,0.9,0.03071317672729492,283.0
9.6,9.6,0.9,0.03570427894592285,278.2
